label,message
0,"""CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUND'S LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX."""
0,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:)
0,Where's my boytoy? I miss you ... What happened?
0,Near kalainar tv office.thenampet
0,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?"
0,"If we hit it off, you can move in with me :)"
0,"Sorry, I'll call later in meeting"
0,Oops i thk i dun haf enuff... I go check then tell Ã¼..
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
0,i can call in  &lt;#&gt;  min if thats ok
0,"Damn, poor zac doesn't stand a chance"
0,That's y i said it's bad dat all e gals know u... Wat u doing now?
0,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.
0,"Did you say bold, then torch later. Or one torch and 2bold?"
0,"Only just got this message, not ignoring you. Yes, i was. Shopping that is"
0,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know
0,Hey! There's veggie pizza... :/
0,"Yo, the game almost over? Want to go to walmart soon"
1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or Â£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
0,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
0,Not directly behind... Abt 4 rows behind Ã¼...
0,"Nope. Since ayo travelled, he has forgotten his guy"
0,K..u also dont msg or reply to his msg..
0,Serious? What like proper tongued her
0,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
0,i am going to bed now prin
0,Can Ã¼ all decide faster cos my sis going home liao..
0,"I didnt get ur full msg..sometext is missing, send it again"
0,What Today-sunday..sunday is holiday..so no work..
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
1,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net Â£1.50pm approx 3mins
0,U WILL SWITCH YOUR FONE ON DAMMIT!!
0,Sos! Any amount i can get pls.
0,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...
1,"Ur balance is now Â£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!"
0,Ok i juz receive..
1,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
0,Exactly. Anyways how far. Is jide her to study or just visiting
0,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
0,"THAT'S ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DON'T WORRY.C U L8TR HUN!LOVE Yaxxx"
0,Did either of you have any idea's? Do you know of anyplaces doing something?
0,I'm still pretty weak today .. Bad day ?
0,S s..first time..dhoni rocks...
0,Poor girl can't go one day lmao
0,Dont let studying stress you out. L8r.
0,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff."
0,"Yo, you around? Just got my car back"
0,Shopping lor. Them raining mah hard 2 leave orchard.
0,Hi :)finally i completed the course:)
0,K:)all the best:)congrats...
0,Ã wait 4 me in sch i finish ard 5..
0,Do you know when the result.
0,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up"
0,Not getting anywhere with this damn job hunting over here!
0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
0,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards..."
0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
0,I'm home.
0,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth"
0,So what u doing today?
0,Nope... Juz off from work...
0,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng..."
0,Loosu go to hospital. De dont let it careless.
0,Anything...
0,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
0,That is wondarfull song
0,You will be in the place of that man
0,"Uh, heads up we don't have THAT much left"
0,Ok then i will come to ur home after half an hour
0,But really quite funny lor wat... Then u shd haf run shorter distance wat...
0,Sweet heart how are you?
0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
0,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x
0,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him
0,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
0,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
0,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
0,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya
0,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks."
0,Dad says hurry the hell up
0,Omg it could snow here tonite!
0,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
0,Your daily text from me â a favour this time
0,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
0,"""NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?"""
1,88800 and 89034 are premium phone services call 08718711108
0,Takin a shower now but yeah I'll leave when I'm done
0,Yes there were many sweets
1,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
0,When did i use soc... I use it only at home... Ã dunno how 2 type it in word ar...
0,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that!"
1,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm"
0,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
0,"K, if u bored up just come to my home.."
0,Sorry * was at the grocers.
0,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
0,Dont put your phone on silent mode ok
1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
0,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ..."
0,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
0,Why are u up so early?
1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or Â£1000. To claim txt DIS to 87121 18+6*Â£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
0,Good morning pookie pie! Lol hope I didn't wake u up
0,Ok lor...
1,88066 FROM 88066 LOST 3POUND HELP
0,"Are you sure you don't mean ""get here, we made you hold all the weed"""
0,Dear :-/ why you mood off. I cant drive so i brother to drive
0,"""BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & I'LLSPEAK 2U SOONLOTS OF LOVEME XXXX."""
0,"sir, you will receive the account no another 1hr time. Sorry for the delay."
0,Kent vale lor... Ã wait 4 me there ar?
0,No. Yes please. Been swimming?
1,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
0,Send me the new number
0,"I'm in a meeting, call me later at"
0,Er yep sure. Props?
0,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
0,May b approve panalam...but it should have more posts..
0,Have you had a good day? Mine was really busy are you up to much tomorrow night?
0,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a Â£150 prize. To collect is easy. Just call 09061743386
0,Holy living christ what is taking you so long
0,No she didnt. I will search online and let you know.
0,Then we wait 4 u lor... No need 2 feel bad lar...
1,RGENT! This is the 2nd attempt to contact U!U have WON Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÂ£7. 50
1,You have WON a guaranteed Â£1000 cash or a Â£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
0,Hey you can pay. With salary de. Only  &lt;#&gt; .
0,Long beach lor. Expected... U having dinner now?
0,"K so am I, how much for an 8th? Fifty?"
0,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
0,Ok i am on the way to home hi hi
0,And whenever you and i see we can still hook up too.
1,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468
0,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs!"
1,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
1,"complimentary 4 STAR Ibiza Holiday or Â£10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+"
0,Siva is in hostel aha:-.
0,"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)"
